empresa_id;conductor_id;tipo_conductor;cudn;detalle;cap_diseno;cap_termica;x_s0;x_s1;r_s0;r_s1;mat_conductor;tipo_proteccion;mat_aislante;separacion_fases;seccion_valor;seccion_unid
18;24549494;;;Cable  XT 350MCM 3ø 15 KV;330;280.5;0.255;0.085;0.36;0.12;;;;;;
18;24549502;;;COND XAT. SUB 15KV MONOPO COBRE 3F 053 MM2 XLPE;170;144.5;0.144;0.093;2.3;0.397;;;;;;
18;24549509;;;Prot 300mm2 3Ø 25kV;504;428.4;1.582;0.315;0.27;0.122;;;;;;
18;24549517;;;Cu Alambre #6 AWG 1ø;99;84.15;1.693;0.405;1.503;1.355;;;;;;
18;24549525;;;Cu 67,4 mm2  3ø;307;260.95;1.638;0.35;0.422;0.274;;;;;;
18;24549533;;;COND DESN AER 23KV CABLE  COBRE 3F 033 MM2;195;165.75;1.66;0.372;0.696;0.548;;;;;;
18;24549540;;;Cu 13.30 mm2  1ø;99;84.15;1.693;0.405;1.503;1.355;;;;;;
18;24549548;;;COND PSWA SUB 15KV TRIPOL COBRE 3F 016 MM2;67;56.95;0.35;0.117;4.128;1.376;;;;;;
18;24549555;;;Cu 25 mm2  2ø;146;124.1;1.661;0.394;0.904;0.756;;;;;;
18;24549563;;;Cu  8,37mm2 3ø;69;58.65;1.693;0.426;2.509;2.361;;;;;;
18;24549571;;;COND DESN AER 23KV CABLE. AAAC. 3F 026 MM2;122;103.7;1.744;0.456;1.51;1.362;;;;;;
18;24549578;;;COND XAT. SUB 15KV MONOPO COBRE 3F 240 MM2 XLPE;395;335.75;1.295;0.109;0.671;0.097;;;;;;
18;24549586;;;COND DESN AER 23KV CABLE. AAAC. 3F 158 MM2 BUTTE;391;332.35;1.647;0.32;0.394;0.213;;;;;;
18;24549594;;;COND DESNUDO CABLE. AAAC. 3F 236 MM2 CAIRO DIVISION MINERIA;493;419.05;1.67;0.382;0.291;0.143;;;;;;
18;24549602;;;Comp 95 mm2 3ø 15 KV;234;198.9;1.624;0.405;0.572;0.398;;;;;;
18;24549609;;;COND DESN AER 23KV ALAMBR COBRE 1F 016 MM2;114;96.9;1.686;0.398;1.225;1.077;;;;;;
18;24549619;;;COND DESN AER 15KV ALAMBR COBRE 2F 008 MM2;69;58.65;1.693;0.426;2.509;2.361;;;;;;
18;24549627;;;Al 25mm2 3ø;103;87.55;1.661;0.393;6.904;1.291;;;;;;
18;24549634;;;Cu 300 mm2  3ø;321;272.85;0.598;0.299;0.272;0.124;;;;;;
18;24549641;;;Cable Desnudo Cu 3x85mm2;359;305.15;1.624;0.337;0.366;0.217;;;;;;
18;24549648;;;COND DESN AER 23KV CABLE. AAAC. 1F 033 MM2;122;103.7;1.66;0.372;1.173;1.025;;;;;;
18;24549655;;;COND EAT. SUB 15KV MONOPO COBRE 3F 033 MM2;132;112.2;0.158;0.107;2.753;0.628;;;;;;
18;24549665;;;COND XKY. SUB 15KV TRIPOL COBRE 3F 016 MM2;94;79.9;0.849;0.425;1.096;1.072;;;;;;
18;24549671;;;COND DESN AER 23KV CABLE  COBRE 2F 067 MM2;307;260.95;1.638;0.35;0.422;0.274;;;;;;
18;24549679;;;COND PROT AER 23KV COMPAC AAAC. 3F 053 MM2 CLASE25;150;127.5;1.645;0.336;0.785;0.659;;;;;;
18;24549687;;;CuCW Cable #10 AWG 3ø;81;68.85;1.686;0.419;2.018;1.87;;;;;;
18;24549695;;;Prot 70 mm2 1ø 25 KV;195;165.75;1.63;0.42;0.62;0.44;;;;;;
18;24549703;;;Alambre Desnudo Cu 1x10mm2;81;68.85;1.686;0.419;2.018;1.87;;;;;;
18;24549710;;;COND XAT. SUB 15KV MONOPO COBRE 3F 095 MM2 XLPE;235;199.75;0.135;0.089;1.871;0.255;;;;;;
18;24549717;;;Al 53.46 AAAC 3ø;161;136.85;1.645;0.358;0.785;0.637;;;;;;
18;24549724;;;Comp 95 mm2 3ø 15 KV;234;198.9;1.624;0.405;0.572;0.398;;;;;;
18;24549732;;;Cable PILC SWA 25mm2 3F;94;79.9;0.35;0.117;2.61;0.87;;;;;;
18;24549738;;;COND DESN AER 23KV CABLE  COBRE 2F 033 MM2;195;165.75;1.66;0.372;0.696;0.548;;;;;;
18;24549745;;;COND PROT AER 23KV NORMAL AAAC. 3F 053 MM2 CLASE25;150;127.5;1.645;0.336;0.785;0.659;;;;;;
18;24549753;;;Cu 120 mm2  2ø;110;93.5;0.528;0.264;0.875;0.727;;;;;;
18;24549757;;;COND XAT. SUB 23KV MONOPO COBRE 2F 033 MM2 XLPE;132;112.2;0.158;0.107;2.753;0.628;;;;;;
18;24549759;;;Cable Protegido Tp. HAC15-TPG 2x33 mm2;118;100.3;1.65;0.383;1.191;1.043;;;;;;
18;24549761;;;Alambre ACRC #6 AWG 3ø;122;103.7;1.744;0.456;1.51;1.362;;;;;;
18;24549763;;;COND XAT. SUB 15KV MONOPO COBRE 3F 177 MM2 XLPE;357;303.45;0.525;0.27;0.245;0.105;;;;;;
18;24549765;;;COND XAT. SUB 23KV MONOPO COBRE 3F 120 MM2 XLPE;275;233.75;0.306;0.102;0.51;0.17;;;;;;
18;24549767;;;COND DESN AER 15KV CABLE  COBRE 2F 026 MM2;146;124.1;1.661;0.394;0.904;0.756;;;;;;
18;24549769;;;Cable  XAT # 1/0 AWG 15 KV;170;144.5;0.144;0.093;2.3;0.397;;;;;;
18;24549777;;;Comp 185 MM2 3Ø 25KV;370;314.5;1.598;0.331;0.346;0.198;;;;;;
18;24549784;;;COND PROT AER 23KV NORMAL AAAC. 3F 033 MM2 CLASE25;118;100.3;1.65;0.383;1.191;1.043;;;;;;
18;24549792;;;Apantallado BICC 3x150 mm2 3ø;375;318.75;0.598;0.299;0.272;0.124;;;;;;
18;24549799;;;COND DESN AER 15KV CABLE  COBRE 2F 067 MM2;307;260.95;1.638;0.35;0.422;0.274;;;;;;
18;24549807;;;Al ACSR Cable #3 AWG 2ø;106;90.1;1.658;0.391;6.683;1.225;;;;;;
18;24549814;;;COND XAT. SUB 23KV MONOPO COBRE 2F 042 MM2 XLPE;150;127.5;0.151;0.1;2.418;0.497;;;;;;
18;24549822;;;Cable  XLPE # 2 AWG 15 KV;145;123.25;0.694;0.958;1.191;1.043;;;;;;
18;24549830;;;COND XKY. SUB 15KV TRIPOL COBRE 3F 095 MM2;235;199.75;0.135;0.089;1.871;0.255;;;;;;
18;24549837;;;Cable XLPE # 2/0 AWG 15KV;197;167.45;0.139;0.092;2.026;0.318;;;;;;
18;24549844;;;Al 1/0 AAAC 2ø;161;136.85;1.645;0.358;0.785;0.637;;;;;;
18;24549854;;;COND XAT. SUB 23KV MONOPO COBRE 2F 085 MM2 XLPE;222;188.7;0.135;0.089;1.871;0.255;;;;;;
18;24549860;;;Prot 150 mm2 3ø 25 KV;298;253.3;1.604;0.337;0.396;0.248;;;;;;
18;24549873;;;Al 1/0 AAAC 2ø;161;136.85;1.645;0.358;0.785;0.637;;;;;;
18;24549886;;;Prot 107.2 mm2 3Ø 15kV;242;205.7;1.611;0.344;0.452;0.304;;;;;;
18;24549901;;;COND XAT. SUB 23KV MONOPO COBRE 3F 067 MM2 XLPE;197;167.45;0.139;0.092;2.026;0.318;;;;;;
18;24549915;;;Cable XAT 3x(1x35mm2);132;112.2;0.158;0.107;2.753;0.628;;;;;;
18;24549922;;;COND DESN AER 15KV ALAMBR COBRE 3F 010 MM2;81;68.85;1.686;0.419;2.018;1.87;;;;;;
18;24549930;;;Cable  XLPE 70 mm² 23KV;245;208.25;0.693;0.956;0.416;0.268;;;;;;
18;24628407;;;Aereo BT;;;;;;;;;;;;
18;24549937;;;Al 4/0 AAAC 3ø;255;216.75;1.624;0.336;0.466;0.318;;;;;;
18;24549944;;;Al 120mm2 2ø;282;239.7;1.611;0.344;3.206;0.269;;;;;;
18;24549951;;;Cu 13,3mm2 2ø;99;84.15;1.693;0.405;1.503;1.355;;;;;;
18;24549958;;;COND XAT. SUB 15KV MONOPO COBRE 3F 042 MM2 XLPE;150;127.5;0.151;0.1;2.418;0.497;;;;;;
18;24549965;;;CuCW Cable #7 AWG 3ø;81;68.85;1.686;0.419;2.018;1.87;;;;;;
18;24549972;;;Cu 70 mm2  2ø;307;260.95;1.638;0.35;0.422;0.274;;;;;;
18;24549979;;;COND PROT AER 23KV NORMAL AAAC. 3F 070 MM2 CLASE25;195;165.75;1.63;0.42;0.62;0.44;;;;;;
18;24549987;;;COND PROT AER 23KV COMPAC AAAC. 3F 107 MM2 CLASE25;242;205.7;1.611;0.344;0.452;0.304;;;;;;
18;24549994;;;COND PROT AER 15KV NORMAL AAAC. 2F 033 MM2 CLASE25;118;100.3;1.65;0.383;1.191;1.043;;;;;;
18;24550002;;;Cu Alambre #4 AWG 2ø;126;107.1;1.668;0.401;1.099;0.951;;;;;;
18;24550006;;;Apantallado BICC 3x95 mm2 3ø;235;199.75;0.135;0.089;1.871;0.255;;;;;;
18;24550014;;;Prot 120 mm2 3ø 15 KV;298;253.3;1.604;0.337;0.396;0.248;;;;;;
18;24550020;;;Cable Cu unipolar 25kV 120mm2;410;348.5;1.62;0.332;0.32;0.172;;;;;;
18;24550027;;;COND DESN AER 23KV CABLE  COBRE 3F 107 MM2;410;348.5;1.62;0.332;0.32;0.172;;;;;;
18;24550034;;;COND XAT. SUB 23KV MONOPO COBRE 3F 053 MM2 XLPE;170;144.5;0.144;0.093;2.3;0.397;;;;;;
18;24550039;;;USAR 23063 Cable Al Protegido Elexor 120;234;198.9;1.624;0.405;0.572;0.398;;;;;;
18;24550049;;;COND DESN AER 23KV ALAMBR COBRE 2F 021 MM2;126;107.1;1.668;0.401;1.099;0.951;;;;;;
18;24550055;;;COND DESN AER 15KV CABLE. AAAC. 1F 024 MM2 ALTON;122;103.7;1.744;0.456;1.51;1.362;;;;;;
18;24550064;;;COND XAT. SUB 15KV MONOPO COBRE 3F 033 MM2 XLPE 25;132;112.2;0.158;0.107;2.753;0.628;;;;;;
18;24550073;;;Prot 50mm2 3Ø 25kV;150;127.5;1.645;0.336;0.785;0.659;;;;;;
18;24550085;;;Cu 107 mm2  3ø;410;348.5;1.62;0.332;0.32;0.172;;;;;;
18;24550094;;;COND XKY. SUB 15KV TRIPOL COBRE 3F 035 MM2;155;131.75;0.745;0.373;0.701;0.553;;;;;;
18;24550107;;;COND XAT. SUB 15KV MONOPO COBRE 3F 085 MM2 XLPE 25;222;188.7;0.135;0.089;1.871;0.255;;;;;;
18;24550118;;;COND PROT AER 15KV COMPAC AAAC. 3F 053 MM2 CLASE15;150;127.5;1.645;0.336;0.785;0.659;;;;;;
18;24550132;;;Prot 95 mm2 2ø 25 KV;234;198.9;1.624;0.405;0.572;0.398;;;;;;
18;24550146;;;COND PROT AER 23KV NORMAL AL-MC 3F 300 MM2 CLASE25;504;428.4;1.582;0.315;0.27;0.122;;;;;;
18;24550161;;;COND DESN AER 23KV CABLE  COBRE 2F 026 MM2;126;107.1;1.668;0.401;1.099;0.951;;;;;;
18;24550177;;;Al ACSR 3/0 AWG 2ø;224;190.4;1.622;0.355;3.788;0.385;;;;;;
18;24550192;;;COND DESN AER 15KV CABLE  COPPE 3F 074 MM2 Nº7;81;68.85;1.686;0.419;2.018;1.87;;;;;;
18;24550208;;;COND DESN AER 23KV CABLE. AAAC. 2F 107 MM2;255;216.75;1.624;0.336;0.466;0.318;;;;;;
18;24550222;;;Cu Cable #3 AWG 2ø;146;124.1;1.661;0.394;0.904;0.756;;;;;;
18;24550235;;;ACSR 4/0 AWG 3ø;255;216.75;1.624;0.336;0.466;0.318;;;;;;
18;24550247;;;COND XAT. SUB 15KV MONOPO COBRE 3F 107 MM2 XLPE;252;214.2;0.141;0.08;2.02;0.204;;;;;;
18;24550257;;;COND DESN AER 15KV ALAMBR COBRE 1F 008 MM2;69;58.65;1.693;0.426;2.509;2.361;;;;;;
18;24550268;;;Cu 53,5 mm2  2ø;266;226.1;1.645;0.358;0.493;0.345;;;;;;
18;24550279;;;Cu 13.30 mm2  2ø;99;84.15;1.693;0.405;1.503;1.355;;;;;;
18;24550289;;;Cable seco ET 3x(1x33mm2);132;112.2;0.158;0.107;2.753;0.628;;;;;;
18;24550297;;;Prot 33.6 mm2 2ø 25 KV;118;100.3;1.65;0.383;1.191;1.043;;;;;;
18;24550311;;;Cu 127 mm2  3ø;275;233.75;0.306;0.102;0.51;0.17;;;;;;
18;24550319;;;Cable Cu Unipolar 15kV 25mm2;195;165.75;1.66;0.372;0.696;0.548;;;;;;
18;24550331;;;Alambre CU Nº   5 AWG 3ø;114;96.9;1.686;0.398;1.225;1.077;;;;;;
18;24550342;;;Prot 50 mm2 3ø 15 KV;150;127.5;1.645;0.336;0.785;0.659;;;;;;
18;24550353;;;Apantallado BICC 240 mm2 3ø;395;335.75;1.295;0.109;0.671;0.097;;;;;;
18;24550365;;;COND XAT. SUB 15KV MONOPO COBRE 3F 240 MM2 XLPE;395;335.75;1.295;0.109;0.671;0.097;;;;;;
18;24550372;;;COND DESN AER 15KV ALAMBR COBRE 2F 021 MM2;126;107.1;1.668;0.401;1.099;0.951;;;;;;
18;24550382;;;Prot 33.59 mm2 3Ø 25kV;118;100.3;1.65;0.383;1.191;1.043;;;;;;
18;24550393;;;Al 2 AAAC 3ø usado;122;103.7;1.66;0.372;1.173;1.025;;;;;;
18;24550401;;;COND DESN AER 15KV ALAMBR COBRE 1F 013 MM2;99;84.15;1.693;0.405;1.503;1.355;;;;;;
18;24550408;;;Cable Cu unipolar 25kV 35mm2;132;112.2;0.158;0.107;2.753;0.628;;;;;;
18;24550414;;;Cable  XAT # 70 mm2 15 KV;197;167.45;0.139;0.092;2.026;0.318;;;;;;
18;24550421;;;Cable Cu unipolar 25kV 70mm2;186;158.1;0.2;0.2;0.261;0.261;;;;;;
18;24550428;;;Cable XLPE # 3/0 AWG 15KV;222;188.7;0.135;0.089;1.871;0.255;;;;;;
18;24550434;;;COND XAT. SUB 23KV MONOPO COBRE 3F 107 MM2 XLPE;252;214.2;0.141;0.08;2.02;0.204;;;;;;
18;24623173;;;Red Mt Particular;;;;;;;;;;;;
18;24623215;;;Red Mt Particular;;;;;;;;;;;;
18;24623258;;;Aereo BT;;;;;;;;;;;;
18;24623297;;;Aereo MT;;;;;;;;;;;;
18;24623331;;;Aereo MT;;;;;;;;;;;;
18;24623375;;;Aereo MT;;;;;;;;;;;;
18;24623415;;;Aereo MT;;;;;;;;;;;;
18;24623461;;;Aereo MT;;;;;;;;;;;;
18;24627629;;;Subterraneo BT;;;;;;;;;;;;
18;24627686;;;Subterraneo BT;;;;;;;;;;;;
18;24623495;;;Aereo BT;;;;;;;;;;;;
18;24623536;;;Aereo MT;;;;;;;;;;;;
18;24627747;;;Subterraneo BT;;;;;;;;;;;;
18;24622252;;;Acometida BT;;;;;;;;;;;;
18;24622357;;;Acometida BT 220V;;;;;;;;;;;;
18;24622404;;;Acometida MT 23kV aérea;;;;;;;;;;;;
18;24622452;;;Acometida MT;;;;;;;;;;;;
18;24622495;;;Aereo MT;;;;;;;;;;;;
18;24622545;;;Aereo MT;;;;;;;;;;;;
18;24622595;;;Aereo MT;;;;;;;;;;;;
18;24622656;;;Aereo BT;;;;;;;;;;;;
18;24622701;;;Aereo BT;;;;;;;;;;;;
18;24622738;;;Aereo BT;;;;;;;;;;;;
18;24622792;;;Aereo BT;;;;;;;;;;;;
18;24622831;;;Aereo MT;;;;;;;;;;;;
18;24622868;;;Cable Conexión BT;;;;;;;;;;;;
18;24622905;;;Cable Conexión BT;;;;;;;;;;;;
18;24622941;;;Cable Conexión MT;;;;;;;;;;;;
18;24622976;;;Cable Conexión MT;;;;;;;;;;;;
18;24623011;;;Aereo BT;;;;;;;;;;;;
18;24623053;;;Aereo BT;;;;;;;;;;;;
18;24623096;;;Aereo MT;;;;;;;;;;;;
18;24623875;;;Aereo BT;;;;;;;;;;;;
18;24623912;;;Aereo BT;;;;;;;;;;;;
18;24623951;;;Aereo BT;;;;;;;;;;;;
18;24623995;;;Aereo BT;;;;;;;;;;;;
18;24624032;;;Aereo BT;;;;;;;;;;;;
18;24624069;;;Aereo BT;;;;;;;;;;;;
18;24624104;;;Aereo BT;;;;;;;;;;;;
18;24624140;;;Aereo BT;;;;;;;;;;;;
18;24624172;;;Aereo BT;;;;;;;;;;;;
18;24624205;;;Aereo BT;;;;;;;;;;;;
18;24624243;;;Aereo BT;;;;;;;;;;;;
18;24624279;;;Preensamblado o Protegido;;;;;;;;;;;;
18;24624316;;;Preensamblado o Protegido;;;;;;;;;;;;
18;24624355;;;Preensamblado o Protegido;;;;;;;;;;;;
18;24624397;;;Aereo BT;;;;;;;;;;;;
18;24624435;;;Aereo MT;;;;;;;;;;;;
18;24624473;;;Aereo MT;;;;;;;;;;;;
18;24624515;;;Aereo MT;;;;;;;;;;;;
18;24624556;;;Red Mt Particular;;;;;;;;;;;;
18;24624596;;;Aereo BT;;;;;;;;;;;;
18;24624639;;;Aereo MT;;;;;;;;;;;;
18;24624686;;;Aereo MT;;;;;;;;;;;;
18;24624761;;;Aereo BT;;;;;;;;;;;;
18;24624806;;;Aereo BT;;;;;;;;;;;;
18;24624846;;;Aereo BT;;;;;;;;;;;;
18;24624890;;;Aereo BT;;;;;;;;;;;;
18;24624931;;;Aereo MT;;;;;;;;;;;;
18;24624980;;;Aereo MT;;;;;;;;;;;;
18;24625029;;;Aereo MT;;;;;;;;;;;;
18;24625076;;;Aereo BT;;;;;;;;;;;;
18;24625120;;;Red Mt Particular;;;;;;;;;;;;
18;24625167;;;Red Mt Particular;;;;;;;;;;;;
18;24625209;;;Aereo MT;;;;;;;;;;;;
18;24625247;;;Aereo MT;;;;;;;;;;;;
18;24625295;;;Aereo BT;;;;;;;;;;;;
18;24625340;;;Aereo BT;;;;;;;;;;;;
18;24625389;;;Aereo BT;;;;;;;;;;;;
18;24625431;;;Aereo BT;;;;;;;;;;;;
18;24625483;;;Aereo BT;;;;;;;;;;;;
18;24625531;;;Aereo BT;;;;;;;;;;;;
18;24625580;;;Aereo BT;;;;;;;;;;;;
18;24625629;;;Preensamblado o Protegido;;;;;;;;;;;;
18;24625689;;;Aereo MT;;;;;;;;;;;;
18;24625736;;;Preensamblado o Protegido;;;;;;;;;;;;
18;24625782;;;Aereo BT;;;;;;;;;;;;
18;24625827;;;Aereo BT;;;;;;;;;;;;
18;24625877;;;Red Mt Particular;;;;;;;;;;;;
18;24625916;;;Preensamblado o Protegido;;;;;;;;;;;;
18;24625966;;;Aereo MT;;;;;;;;;;;;
18;24626013;;;Aereo MT;;;;;;;;;;;;
18;24626071;;;Aereo MT;;;;;;;;;;;;
18;24626119;;;Aereo MT;;;;;;;;;;;;
18;24626168;;;Aereo MT;;;;;;;;;;;;
18;24626218;;;Aereo MT;;;;;;;;;;;;
18;24626261;;;Aereo BT;;;;;;;;;;;;
18;24626311;;;Subterraneo MT;;;;;;;;;;;;
18;24626351;;;Subterraneo BT;;;;;;;;;;;;
18;24626396;;;Subterraneo MT;;;;;;;;;;;;
18;24626444;;;Subterraneo BT;;;;;;;;;;;;
18;24626492;;;Aereo BT;;;;;;;;;;;;
18;24626533;;;Aereo MT;;;;;;;;;;;;
18;24626576;;;Aereo BT;;;;;;;;;;;;
18;24626616;;;Subterraneo BT;;;;;;;;;;;;
18;24627219;;;Subterraneo MT;;;;;;;;;;;;
18;24627269;;;Subterraneo MT;;;;;;;;;;;;
18;24627310;;;Subterraneo MT;;;;;;;;;;;;
18;24627353;;;Aereo BT;;;;;;;;;;;;
18;24627408;;;Subterraneo BT;;;;;;;;;;;;
18;24627460;;;Subterraneo BT;;;;;;;;;;;;
18;24627518;;;Subterraneo BT;;;;;;;;;;;;
18;24627562;;;Subterraneo BT;;;;;;;;;;;;
18;24628462;;;Subterraneo MT;;;;;;;;;;;;
18;24628509;;;Aereo BT;;;;;;;;;;;;
18;24628571;;;Aereo BT;;;;;;;;;;;;
18;24628620;;;Aereo BT;;;;;;;;;;;;
18;24628669;;;Aereo BT;;;;;;;;;;;;
18;24628734;;;Aereo MT;;;;;;;;;;;;
18;24628786;;;Aereo MT;;;;;;;;;;;;
18;24628838;;;Aereo BT;;;;;;;;;;;;
18;24628890;;;Aereo BT;;;;;;;;;;;;
18;24628945;;;Subterraneo BT;;;;;;;;;;;;
18;24629002;;;Subterraneo BT;;;;;;;;;;;;
18;24629055;;;Subterraneo BT;;;;;;;;;;;;
18;24629106;;;Aereo MT;;;;;;;;;;;;
18;24629153;;;Subterraneo MT;;;;;;;;;;;;
18;24629207;;;Aereo MT;;;;;;;;;;;;
18;24629257;;;Aereo MT;;;;;;;;;;;;
18;24629315;;;Subterraneo BT;;;;;;;;;;;;
18;24629368;;;Aereo MT;;;;;;;;;;;;
18;24629417;;;Aereo BT;;;;;;;;;;;;
18;24629474;;;Aereo MT;;;;;;;;;;;;
18;24629531;;;Aereo MT;;;;;;;;;;;;
18;24629581;;;Aereo MT;;;;;;;;;;;;
18;24629633;;;Aereo MT;;;;;;;;;;;;
18;24629682;;;Aereo MT;;;;;;;;;;;;
18;24629736;;;Aereo MT;;;;;;;;;;;;
18;24629791;;;Aereo MT;;;;;;;;;;;;
18;24629880;;;Aereo BT;;;;;;;;;;;;
18;24629937;;;Aereo BT;;;;;;;;;;;;
18;24629996;;;Aereo BT;;;;;;;;;;;;
18;24630046;;;Subterraneo BT;;;;;;;;;;;;
18;24630110;;;Subterraneo BT;;;;;;;;;;;;
18;24630186;;;Subterraneo BT;;;;;;;;;;;;
18;24630226;;;Subterraneo BT;;;;;;;;;;;;
18;24630275;;;Subterraneo BT;;;;;;;;;;;;
18;24630327;;;Aereo BT;;;;;;;;;;;;
18;24630387;;;Aereo MT;;;;;;;;;;;;
18;24630443;;;Aereo MT;;;;;;;;;;;;
18;24630451;;;Aereo BT;;;;;;;;;;;;
18;24630530;;;Aereo BT;;;;;;;;;;;;
18;24630592;;;Subterraneo BT;;;;;;;;;;;;
18;24630652;;;Aereo MT;;;;;;;;;;;;
18;24630710;;;Aereo MT;;;;;;;;;;;;
18;24630759;;;Aereo MT;;;;;;;;;;;;
18;24630811;;;Conector Mi;;;;;;;;;;;;
18;24630862;;;Conector Mi;;;;;;;;;;;;
18;24630904;;;Preensamblado o Protegido;;;;;;;;;;;;
18;24630957;;;Red BT Particular;;;;;;;;;;;;
18;24630994;;;Red BT Particular;;;;;;;;;;;;
18;24631047;;;Red BT Particular;;;;;;;;;;;;
18;24631094;;;Red Mt Particular;;;;;;;;;;;;
18;24631154;;;Aereo MT;;;;;;;;;;;;
18;24631207;;;Red BT Particular;;;;;;;;;;;;
18;24631254;;;Aereo MT;;;;;;;;;;;;
18;24631307;;;Red Mt Particular;;;;;;;;;;;;
18;24631362;;;Red Mt Particular;;;;;;;;;;;;
18;24631418;;;Aereo MT;;;;;;;;;;;;
18;24631472;;;Red Mt Particular;;;;;;;;;;;;
18;24631524;;;Red Mt Particular;;;;;;;;;;;;
18;24631578;;;Red BT Particular;;;;;;;;;;;;
18;24631632;;;Subterraneo MT;;;;;;;;;;;;
18;24631695;;;Red Mt Particular;;;;;;;;;;;;
18;24631749;;;Aereo MT;;;;;;;;;;;;
18;24631806;;;Red Mt Particular;;;;;;;;;;;;
18;24631857;;;Aereo MT;;;;;;;;;;;;
18;24631906;;;Red Mt Particular;;;;;;;;;;;;
18;24631957;;;Red BT Particular;;;;;;;;;;;;
18;24632005;;;Red Mt Particular;;;;;;;;;;;;
18;24632063;;;Red Mt Particular;;;;;;;;;;;;
18;24632110;;;Aereo MT;;;;;;;;;;;;
18;24632162;;;Red Mt Particular;;;;;;;;;;;;
18;24632217;;;Red Mt Particular;;;;;;;;;;;;
18;24632262;;;Red Mt Particular;;;;;;;;;;;;
18;24632319;;;Aereo MT;;;;;;;;;;;;
18;24632377;;;Red Mt Particular;;;;;;;;;;;;
18;24632436;;;Red Mt Particular;;;;;;;;;;;;
18;24632491;;;Red BT Particular;;;;;;;;;;;;
18;24632574;;;Red Mt Particular;;;;;;;;;;;;
18;24632620;;;Subterraneo BT;;;;;;;;;;;;
18;24632673;;;Subterraneo MT;;;;;;;;;;;;
18;24632734;;;Aereo MT;;;;;;;;;;;;
18;24632793;;;Red BT Particular;;;;;;;;;;;;
18;24632840;;;Aereo MT;;;;;;;;;;;;
18;24632893;;;Red BT Particular;;;;;;;;;;;;
18;24632946;;;Red BT Particular;;;;;;;;;;;;
18;24632996;;;Red Mt Particular;;;;;;;;;;;;
18;24633043;;;Red Mt Particular;;;;;;;;;;;;
18;24633096;;;Aereo MT;;;;;;;;;;;;
18;24633153;;;Subterraneo MT;;;;;;;;;;;;
18;24633209;;;Aereo BT;;;;;;;;;;;;
18;24633259;;;Aereo MT;;;;;;;;;;;;
18;24633309;;;Red BT Particular;;;;;;;;;;;;
18;24633379;;;Preensamblado o Protegido;;;;;;;;;;;;
18;24633459;;;Preensamblado o Protegido;;;;;;;;;;;;
18;24633526;;;Subterraneo BT;;;;;;;;;;;;
18;24633586;;;Subterraneo MT;;;;;;;;;;;;
18;24633642;;;Aereo MT;;;;;;;;;;;;
18;24633687;;;Subterraneo BT;;;;;;;;;;;;
18;24633738;;;Subterraneo BT;;;;;;;;;;;;
18;24633802;;;Subterraneo MT;;;;;;;;;;;;
18;24633856;;;Subterraneo MT;;;;;;;;;;;;
18;24633902;;;Aereo MT;;;;;;;;;;;;
18;24633967;;;Subterraneo BT;;;;;;;;;;;;
18;24634026;;;Preensamblado o Protegido;;;;;;;;;;;;
18;24634076;;;Preensamblado o Protegido;;;;;;;;;;;;
18;24634129;;;Aereo BT;;;;;;;;;;;;
18;24634184;;;Subterraneo BT;;;;;;;;;;;;
18;24634240;;;Aereo MT;;;;;;;;;;;;
18;24634303;;;Subterraneo BT;;;;;;;;;;;;
18;24634352;;;Aereo MT;;;;;;;;;;;;
18;24634416;;;Aereo BT;;;;;;;;;;;;
18;24634476;;;Alumbrado Publico Aereo BT;;;;;;;;;;;;
18;24634523;;;Alumbrado Publico Aereo BT;;;;;;;;;;;;
18;24634585;;;Aereo BT;;;;;;;;;;;;
18;24634651;;;Red Mt Particular;;;;;;;;;;;;
18;24634709;;;Alumbrado Publico Aereo BT;;;;;;;;;;;;
18;24634771;;;Aereo MT;;;;;;;;;;;;
18;24634832;;;Aereo BT;;;;;;;;;;;;
18;24634899;;;Aereo BT;;;;;;;;;;;;
18;24634965;;;Aereo BT;;;;;;;;;;;;
18;24635026;;;Aereo MT;;;;;;;;;;;;
18;24635075;;;Aereo BT;;;;;;;;;;;;
18;24635133;;;Subterraneo BT;;;;;;;;;;;;
18;24635193;;;Alumbrado Publico Aereo BT;;;;;;;;;;;;
18;24635257;;;Preensamblado o Protegido;;;;;;;;;;;;
18;24635318;;;Red Mt Particular;;;;;;;;;;;;
18;24635383;;;Subterraneo MT;;;;;;;;;;;;
18;24635478;;;Red Mt Particular;;;;;;;;;;;;
18;24635529;;;Red Mt Particular;;;;;;;;;;;;
18;24635577;;;Red Mt Particular;;;;;;;;;;;;
18;24635633;;;Aereo MT;;;;;;;;;;;;
18;24635681;;;Aereo MT;;;;;;;;;;;;
18;24635739;;;Subterraneo BT;;;;;;;;;;;;
18;24635758;;;Preensamblado o Protegido;;;;;;;;;;;;
18;24635812;;;Subterraneo MT;;;;;;;;;;;;
18;24635854;;;Aereo MT;;;;;;;;;;;;
18;24635900;;;Aereo MT;;;;;;;;;;;;
18;24635956;;;Red Mt Particular;;;;;;;;;;;;
18;24636011;;;Red Mt Particular;;;;;;;;;;;;
18;24636071;;;Subterraneo MT;;;;;;;;;;;;
18;24636136;;;Subterraneo MT;;;;;;;;;;;;
18;24636200;;;Aereo BT;;;;;;;;;;;;
18;24636276;;;Subterraneo BT;;;;;;;;;;;;
