empresa_id,cudn,caracter_item_ini,caracter_item_fin,desc_item,valor_opcion,desc_opcion
18,BAAJ05488,1,1,ítem,B,CÁMARAS
18,BAAJ05488,2,2,TENSIÓN,A,AT
18,BAAJ05488,3,3,MATERIAL,A,Albañilería - Ladril
18,BAAJ05488,4,4,UBICACIÓN,J,Jardines o áreas ver
18,BAAJ05488,5,9,Volumen,05488,En dm3
18,BAAJ06120,1,1,ítem,B,CÁMARAS
18,BAAJ06120,2,2,TENSIÓN,A,AT
18,BAAJ06120,3,3,MATERIAL,A,Albañilería - Ladril
18,BAAJ06120,4,4,UBICACIÓN,J,Jardines o áreas ver
18,BAAJ06120,5,9,Volumen,06120,En dm3
18,BAAJ06400,1,1,ítem,B,CÁMARAS
18,BAAJ06400,2,2,TENSIÓN,A,AT
18,BAAJ06400,3,3,MATERIAL,A,Albañilería - Ladril
18,BAAJ06400,4,4,UBICACIÓN,J,Jardines o áreas ver
18,BAAJ06400,5,9,Volumen,06400,En dm3
18,BAAJ06800,1,1,ítem,B,CÁMARAS
18,BAAJ06800,2,2,TENSIÓN,A,AT
18,BAAJ06800,3,3,MATERIAL,A,Albañilería - Ladril
18,BAAJ06800,4,4,UBICACIÓN,J,Jardines o áreas ver
18,BAAJ06800,5,9,Volumen,06800,En dm3
18,BAAJ06930,1,1,ítem,B,CÁMARAS
18,BAAJ06930,2,2,TENSIÓN,A,AT
18,BAAJ06930,3,3,MATERIAL,A,Albañilería - Ladril
18,BAAJ06930,4,4,UBICACIÓN,J,Jardines o áreas ver
18,BAAJ06930,5,9,Volumen,06930,En dm3
18,BAAJ07168,1,1,ítem,B,CÁMARAS
18,BAAJ07168,2,2,TENSIÓN,A,AT
18,BAAJ07168,3,3,MATERIAL,A,Albañilería - Ladril
18,BAAJ07168,4,4,UBICACIÓN,J,Jardines o áreas ver
18,BAAJ07168,5,9,Volumen,07168,En dm3
18,BAAJ07480,1,1,ítem,B,CÁMARAS
18,BAAJ07480,2,2,TENSIÓN,A,AT
18,BAAJ07480,3,3,MATERIAL,A,Albañilería - Ladril
18,BAAJ07480,4,4,UBICACIÓN,J,Jardines o áreas ver
18,BAAJ07480,5,9,Volumen,07480,En dm3
18,BAAJ07500,1,1,ítem,B,CÁMARAS
18,BAAJ07500,2,2,TENSIÓN,A,AT
18,BAAJ07500,3,3,MATERIAL,A,Albañilería - Ladril
18,BAAJ07500,4,4,UBICACIÓN,J,Jardines o áreas ver
18,BAAJ07500,5,9,Volumen,07500,En dm3
18,BAAJ11500,1,1,ítem,B,CÁMARAS
18,BAAJ11500,2,2,TENSIÓN,A,AT
18,BAAJ11500,3,3,MATERIAL,A,Albañilería - Ladril
18,BAAJ11500,4,4,UBICACIÓN,J,Jardines o áreas ver
18,BAAJ11500,5,9,Volumen,11500,En dm3
18,BAAV00000,1,1,ítem,B,CÁMARAS
18,BAAV00000,2,2,TENSIÓN,A,AT
18,BAAV00000,3,3,MATERIAL,A,Albañilería - Ladril
18,BAAV00000,4,4,UBICACIÓN,V,Vereda Hormigón o Ti
18,BAAV00000,5,9,Volumen,00000,En dm3
18,BAAV00080,1,1,ítem,B,CÁMARAS
18,BAAV00080,2,2,TENSIÓN,A,AT
18,BAAV00080,3,3,MATERIAL,A,Albañilería - Ladril
18,BAAV00080,4,4,UBICACIÓN,V,Vereda Hormigón o Ti
18,BAAV00080,5,9,Volumen,00080,En dm3
18,BAAV00103,1,1,ítem,B,CÁMARAS
18,BAAV00103,2,2,TENSIÓN,A,AT
18,BAAV00103,3,3,MATERIAL,A,Albañilería - Ladril
18,BAAV00103,4,4,UBICACIÓN,V,Vereda Hormigón o Ti
18,BAAV00103,5,9,Volumen,00103,En dm3
18,BAAV00111,1,1,ítem,B,CÁMARAS
18,BAAV00111,2,2,TENSIÓN,A,AT
18,BAAV00111,3,3,MATERIAL,A,Albañilería - Ladril
18,BAAV00111,4,4,UBICACIÓN,V,Vereda Hormigón o Ti
18,BAAV00111,5,9,Volumen,00111,En dm3
18,BAAV00160,1,1,ítem,B,CÁMARAS
18,BAAV00160,2,2,TENSIÓN,A,AT
18,BAAV00160,3,3,MATERIAL,A,Albañilería - Ladril
18,BAAV00160,4,4,UBICACIÓN,V,Vereda Hormigón o Ti
18,BAAV00160,5,9,Volumen,00160,En dm3
18,BAAV00200,1,1,ítem,B,CÁMARAS
18,BAAV00200,2,2,TENSIÓN,A,AT
18,BAAV00200,3,3,MATERIAL,A,Albañilería - Ladril
18,BAAV00200,4,4,UBICACIÓN,V,Vereda Hormigón o Ti
18,BAAV00200,5,9,Volumen,00200,En dm3
18,BAAV00205,1,1,ítem,B,CÁMARAS
18,BAAV00205,2,2,TENSIÓN,A,AT
18,BAAV00205,3,3,MATERIAL,A,Albañilería - Ladril
18,BAAV00205,4,4,UBICACIÓN,V,Vereda Hormigón o Ti
18,BAAV00205,5,9,Volumen,00205,En dm3
18,BAAV00213,1,1,ítem,B,CÁMARAS
18,BAAV00213,2,2,TENSIÓN,A,AT
18,BAAV00213,3,3,MATERIAL,A,Albañilería - Ladril
18,BAAV00213,4,4,UBICACIÓN,V,Vereda Hormigón o Ti
18,BAAV00213,5,9,Volumen,00213,En dm3
18,BAAV00216,1,1,ítem,B,CÁMARAS
18,BAAV00216,2,2,TENSIÓN,A,AT
18,BAAV00216,3,3,MATERIAL,A,Albañilería - Ladril
18,BAAV00216,4,4,UBICACIÓN,V,Vereda Hormigón o Ti
18,BAAV00216,5,9,Volumen,00216,En dm3
18,BAAV00288,1,1,ítem,B,CÁMARAS
18,BAAV00288,2,2,TENSIÓN,A,AT
18,BAAV00288,3,3,MATERIAL,A,Albañilería - Ladril
18,BAAV00288,4,4,UBICACIÓN,V,Vereda Hormigón o Ti
18,BAAV00288,5,9,Volumen,00288,En dm3
18,BAAV00320,1,1,ítem,B,CÁMARAS
18,BAAV00320,2,2,TENSIÓN,A,AT
18,BAAV00320,3,3,MATERIAL,A,Albañilería - Ladril
18,BAAV00320,4,4,UBICACIÓN,V,Vereda Hormigón o Ti
18,BAAV00320,5,9,Volumen,00320,En dm3
18,BAAV00360,1,1,ítem,B,CÁMARAS
18,BAAV00360,2,2,TENSIÓN,A,AT
18,BAAV00360,3,3,MATERIAL,A,Albañilería - Ladril
18,BAAV00360,4,4,UBICACIÓN,V,Vereda Hormigón o Ti
18,BAAV00360,5,9,Volumen,00360,En dm3
18,BAAV00402,1,1,ítem,B,CÁMARAS
18,BAAV00402,2,2,TENSIÓN,A,AT
18,BAAV00402,3,3,MATERIAL,A,Albañilería - Ladril
18,BAAV00402,4,4,UBICACIÓN,V,Vereda Hormigón o Ti
18,BAAV00402,5,9,Volumen,00402,En dm3
18,BAAV00448,1,1,ítem,B,CÁMARAS
18,BAAV00448,2,2,TENSIÓN,A,AT
18,BAAV00448,3,3,MATERIAL,A,Albañilería - Ladril
18,BAAV00448,4,4,UBICACIÓN,V,Vereda Hormigón o Ti
18,BAAV00448,5,9,Volumen,00448,En dm3
18,BAAV00462,1,1,ítem,B,CÁMARAS
18,BAAV00462,2,2,TENSIÓN,A,AT
18,BAAV00462,3,3,MATERIAL,A,Albañilería - Ladril
18,BAAV00462,4,4,UBICACIÓN,V,Vereda Hormigón o Ti
18,BAAV00462,5,9,Volumen,00462,En dm3
18,BAAV00500,1,1,ítem,B,CÁMARAS
18,BAAV00500,2,2,TENSIÓN,A,AT
18,BAAV00500,3,3,MATERIAL,A,Albañilería - Ladril
18,BAAV00500,4,4,UBICACIÓN,V,Vereda Hormigón o Ti
18,BAAV00500,5,9,Volumen,00500,En dm3
18,BAAV00512,1,1,ítem,B,CÁMARAS
18,BAAV00512,2,2,TENSIÓN,A,AT
18,BAAV00512,3,3,MATERIAL,A,Albañilería - Ladril
18,BAAV00512,4,4,UBICACIÓN,V,Vereda Hormigón o Ti
18,BAAV00512,5,9,Volumen,00512,En dm3
18,BAAV00768,1,1,ítem,B,CÁMARAS
18,BAAV00768,2,2,TENSIÓN,A,AT
18,BAAV00768,3,3,MATERIAL,A,Albañilería - Ladril
18,BAAV00768,4,4,UBICACIÓN,V,Vereda Hormigón o Ti
18,BAAV00768,5,9,Volumen,00768,En dm3
18,BAAV00832,1,1,ítem,B,CÁMARAS
18,BAAV00832,2,2,TENSIÓN,A,AT
18,BAAV00832,3,3,MATERIAL,A,Albañilería - Ladril
18,BAAV00832,4,4,UBICACIÓN,V,Vereda Hormigón o Ti
18,BAAV00832,5,9,Volumen,00832,En dm3
18,BAAV00896,1,1,ítem,B,CÁMARAS
18,BAAV00896,2,2,TENSIÓN,A,AT
18,BAAV00896,3,3,MATERIAL,A,Albañilería - Ladril
18,BAAV00896,4,4,UBICACIÓN,V,Vereda Hormigón o Ti
18,BAAV00896,5,9,Volumen,00896,En dm3
18,BAAV01000,1,1,ítem,B,CÁMARAS
18,BAAV01000,2,2,TENSIÓN,A,AT
18,BAAV01000,3,3,MATERIAL,A,Albañilería - Ladril
18,BAAV01000,4,4,UBICACIÓN,V,Vereda Hormigón o Ti
18,BAAV01000,5,9,Volumen,01000,En dm3
18,BAAV01100,1,1,ítem,B,CÁMARAS
18,BAAV01100,2,2,TENSIÓN,A,AT
18,BAAV01100,3,3,MATERIAL,A,Albañilería - Ladril
18,BAAV01100,4,4,UBICACIÓN,V,Vereda Hormigón o Ti
18,BAAV01100,5,9,Volumen,01100,En dm3
18,BAAV01152,1,1,ítem,B,CÁMARAS
18,BAAV01152,2,2,TENSIÓN,A,AT
18,BAAV01152,3,3,MATERIAL,A,Albañilería - Ladril
18,BAAV01152,4,4,UBICACIÓN,V,Vereda Hormigón o Ti
18,BAAV01152,5,9,Volumen,01152,En dm3
18,BAAV01200,1,1,ítem,B,CÁMARAS
18,BAAV01200,2,2,TENSIÓN,A,AT
18,BAAV01200,3,3,MATERIAL,A,Albañilería - Ladril
18,BAAV01200,4,4,UBICACIÓN,V,Vereda Hormigón o Ti
18,BAAV01200,5,9,Volumen,01200,En dm3
18,BAAV01250,1,1,ítem,B,CÁMARAS
18,BAAV01250,2,2,TENSIÓN,A,AT
18,BAAV01250,3,3,MATERIAL,A,Albañilería - Ladril
18,BAAV01250,4,4,UBICACIÓN,V,Vereda Hormigón o Ti
18,BAAV01250,5,9,Volumen,01250,En dm3
18,BAAV01264,1,1,ítem,B,CÁMARAS
18,BAAV01264,2,2,TENSIÓN,A,AT
18,BAAV01264,3,3,MATERIAL,A,Albañilería - Ladril
18,BAAV01264,4,4,UBICACIÓN,V,Vereda Hormigón o Ti
18,BAAV01264,5,9,Volumen,01264,En dm3
18,BAAV01300,1,1,ítem,B,CÁMARAS
18,BAAV01300,2,2,TENSIÓN,A,AT
18,BAAV01300,3,3,MATERIAL,A,Albañilería - Ladril
18,BAAV01300,4,4,UBICACIÓN,V,Vereda Hormigón o Ti
18,BAAV01300,5,9,Volumen,01300,En dm3
18,BAAV01320,1,1,ítem,B,CÁMARAS
18,BAAV01320,2,2,TENSIÓN,A,AT
18,BAAV01320,3,3,MATERIAL,A,Albañilería - Ladril
18,BAAV01320,4,4,UBICACIÓN,V,Vereda Hormigón o Ti
18,BAAV01320,5,9,Volumen,01320,En dm3
18,BAAV01331,1,1,ítem,B,CÁMARAS
18,BAAV01331,2,2,TENSIÓN,A,AT
18,BAAV01331,3,3,MATERIAL,A,Albañilería - Ladril
18,BAAV01331,4,4,UBICACIÓN,V,Vereda Hormigón o Ti
18,BAAV01331,5,9,Volumen,01331,En dm3
18,BAAV01344,1,1,ítem,B,CÁMARAS
18,BAAV01344,2,2,TENSIÓN,A,AT
18,BAAV01344,3,3,MATERIAL,A,Albañilería - Ladril
18,BAAV01344,4,4,UBICACIÓN,V,Vereda Hormigón o Ti
18,BAAV01344,5,9,Volumen,01344,En dm3
18,BAAV01400,1,1,ítem,B,CÁMARAS
18,BAAV01400,2,2,TENSIÓN,A,AT
18,BAAV01400,3,3,MATERIAL,A,Albañilería - Ladril
18,BAAV01400,4,4,UBICACIÓN,V,Vereda Hormigón o Ti
18,BAAV01400,5,9,Volumen,01400,En dm3
18,BAAV01440,1,1,ítem,B,CÁMARAS
18,BAAV01440,2,2,TENSIÓN,A,AT
18,BAAV01440,3,3,MATERIAL,A,Albañilería - Ladril
18,BAAV01440,4,4,UBICACIÓN,V,Vereda Hormigón o Ti
18,BAAV01440,5,9,Volumen,01440,En dm3
18,BAAV01500,1,1,ítem,B,CÁMARAS
18,BAAV01500,2,2,TENSIÓN,A,AT
18,BAAV01500,3,3,MATERIAL,A,Albañilería - Ladril
18,BAAV01500,4,4,UBICACIÓN,V,Vereda Hormigón o Ti
18,BAAV01500,5,9,Volumen,01500,En dm3
18,BAAV01584,1,1,ítem,B,CÁMARAS
18,BAAV01584,2,2,TENSIÓN,A,AT
18,BAAV01584,3,3,MATERIAL,A,Albañilería - Ladril
18,BAAV01584,4,4,UBICACIÓN,V,Vereda Hormigón o Ti
18,BAAV01584,5,9,Volumen,01584,En dm3
18,BAAV01600,1,1,ítem,B,CÁMARAS
18,BAAV01600,2,2,TENSIÓN,A,AT
18,BAAV01600,3,3,MATERIAL,A,Albañilería - Ladril
18,BAAV01600,4,4,UBICACIÓN,V,Vereda Hormigón o Ti
18,BAAV01600,5,9,Volumen,01600,En dm3
18,BAAV01690,1,1,ítem,B,CÁMARAS
18,BAAV01690,2,2,TENSIÓN,A,AT
18,BAAV01690,3,3,MATERIAL,A,Albañilería - Ladril
18,BAAV01690,4,4,UBICACIÓN,V,Vereda Hormigón o Ti
18,BAAV01690,5,9,Volumen,01690,En dm3
18,BAAV01728,1,1,ítem,B,CÁMARAS
18,BAAV01728,2,2,TENSIÓN,A,AT
18,BAAV01728,3,3,MATERIAL,A,Albañilería - Ladril
18,BAAV01728,4,4,UBICACIÓN,V,Vereda Hormigón o Ti
18,BAAV01728,5,9,Volumen,01728,En dm3
18,BAAV01778,1,1,ítem,B,CÁMARAS
18,BAAV01778,2,2,TENSIÓN,A,AT
18,BAAV01778,3,3,MATERIAL,A,Albañilería - Ladril
18,BAAV01778,4,4,UBICACIÓN,V,Vereda Hormigón o Ti
18,BAAV01778,5,9,Volumen,01778,En dm3
18,BAAV01800,1,1,ítem,B,CÁMARAS
18,BAAV01800,2,2,TENSIÓN,A,AT
18,BAAV01800,3,3,MATERIAL,A,Albañilería - Ladril
18,BAAV01800,4,4,UBICACIÓN,V,Vereda Hormigón o Ti
18,BAAV01800,5,9,Volumen,01800,En dm3
18,BAAV01848,1,1,ítem,B,CÁMARAS
18,BAAV01848,2,2,TENSIÓN,A,AT
18,BAAV01848,3,3,MATERIAL,A,Albañilería - Ladril
18,BAAV01848,4,4,UBICACIÓN,V,Vereda Hormigón o Ti
18,BAAV01848,5,9,Volumen,01848,En dm3
18,BAAV01859,1,1,ítem,B,CÁMARAS
18,BAAV01859,2,2,TENSIÓN,A,AT
18,BAAV01859,3,3,MATERIAL,A,Albañilería - Ladril
18,BAAV01859,4,4,UBICACIÓN,V,Vereda Hormigón o Ti
18,BAAV01859,5,9,Volumen,01859,En dm3
18,BAAV01872,1,1,ítem,B,CÁMARAS
18,BAAV01872,2,2,TENSIÓN,A,AT
18,BAAV01872,3,3,MATERIAL,A,Albañilería - Ladril
18,BAAV01872,4,4,UBICACIÓN,V,Vereda Hormigón o Ti
18,BAAV01872,5,9,Volumen,01872,En dm3
18,BAAV01920,1,1,ítem,B,CÁMARAS
18,BAAV01920,2,2,TENSIÓN,A,AT
18,BAAV01920,3,3,MATERIAL,A,Albañilería - Ladril
18,BAAV01920,4,4,UBICACIÓN,V,Vereda Hormigón o Ti
18,BAAV01920,5,9,Volumen,01920,En dm3
18,BAAV01950,1,1,ítem,B,CÁMARAS
18,BAAV01950,2,2,TENSIÓN,A,AT
18,BAAV01950,3,3,MATERIAL,A,Albañilería - Ladril
18,BAAV01950,4,4,UBICACIÓN,V,Vereda Hormigón o Ti
18,BAAV01950,5,9,Volumen,01950,En dm3
18,BAAV01960,1,1,ítem,B,CÁMARAS
18,BAAV01960,2,2,TENSIÓN,A,AT
18,BAAV01960,3,3,MATERIAL,A,Albañilería - Ladril
18,BAAV01960,4,4,UBICACIÓN,V,Vereda Hormigón o Ti
18,BAAV01960,5,9,Volumen,01960,En dm3
18,BAAV02000,1,1,ítem,B,CÁMARAS
18,BAAV02000,2,2,TENSIÓN,A,AT
18,BAAV02000,3,3,MATERIAL,A,Albañilería - Ladril
18,BAAV02000,4,4,UBICACIÓN,V,Vereda Hormigón o Ti
18,BAAV02000,5,9,Volumen,02000,En dm3
18,BAAV02016,1,1,ítem,B,CÁMARAS
18,BAAV02016,2,2,TENSIÓN,A,AT
18,BAAV02016,3,3,MATERIAL,A,Albañilería - Ladril
18,BAAV02016,4,4,UBICACIÓN,V,Vereda Hormigón o Ti
18,BAAV02016,5,9,Volumen,02016,En dm3
18,BAAV02040,1,1,ítem,B,CÁMARAS
18,BAAV02040,2,2,TENSIÓN,A,AT
18,BAAV02040,3,3,MATERIAL,A,Albañilería - Ladril
18,BAAV02040,4,4,UBICACIÓN,V,Vereda Hormigón o Ti
18,BAAV02040,5,9,Volumen,02040,En dm3
18,BAAV02080,1,1,ítem,B,CÁMARAS
18,BAAV02080,2,2,TENSIÓN,A,AT
18,BAAV02080,3,3,MATERIAL,A,Albañilería - Ladril
18,BAAV02080,4,4,UBICACIÓN,V,Vereda Hormigón o Ti
18,BAAV02080,5,9,Volumen,02080,En dm3
18,BAAV02100,1,1,ítem,B,CÁMARAS
18,BAAV02100,2,2,TENSIÓN,A,AT
18,BAAV02100,3,3,MATERIAL,A,Albañilería - Ladril
18,BAAV02100,4,4,UBICACIÓN,V,Vereda Hormigón o Ti
18,BAAV02100,5,9,Volumen,02100,En dm3
18,BAAV02156,1,1,ítem,B,CÁMARAS
18,BAAV02156,2,2,TENSIÓN,A,AT
18,BAAV02156,3,3,MATERIAL,A,Albañilería - Ladril
18,BAAV02156,4,4,UBICACIÓN,V,Vereda Hormigón o Ti
18,BAAV02156,5,9,Volumen,02156,En dm3
18,BAAV02160,1,1,ítem,B,CÁMARAS
18,BAAV02160,2,2,TENSIÓN,A,AT
18,BAAV02160,3,3,MATERIAL,A,Albañilería - Ladril
18,BAAV02160,4,4,UBICACIÓN,V,Vereda Hormigón o Ti
18,BAAV02160,5,9,Volumen,02160,En dm3
18,BAAV02184,1,1,ítem,B,CÁMARAS
18,BAAV02184,2,2,TENSIÓN,A,AT
18,BAAV02184,3,3,MATERIAL,A,Albañilería - Ladril
18,BAAV02184,4,4,UBICACIÓN,V,Vereda Hormigón o Ti
18,BAAV02184,5,9,Volumen,02184,En dm3
18,BAAV02197,1,1,ítem,B,CÁMARAS
18,BAAV02197,2,2,TENSIÓN,A,AT
18,BAAV02197,3,3,MATERIAL,A,Albañilería - Ladril
18,BAAV02197,4,4,UBICACIÓN,V,Vereda Hormigón o Ti
18,BAAV02197,5,9,Volumen,02197,En dm3
18,BAAV02200,1,1,ítem,B,CÁMARAS
18,BAAV02200,2,2,TENSIÓN,A,AT
18,BAAV02200,3,3,MATERIAL,A,Albañilería - Ladril
18,BAAV02200,4,4,UBICACIÓN,V,Vereda Hormigón o Ti
18,BAAV02200,5,9,Volumen,02200,En dm3
18,BAAV02210,1,1,ítem,B,CÁMARAS
18,BAAV02210,2,2,TENSIÓN,A,AT
18,BAAV02210,3,3,MATERIAL,A,Albañilería - Ladril
18,BAAV02210,4,4,UBICACIÓN,V,Vereda Hormigón o Ti
18,BAAV02210,5,9,Volumen,02210,En dm3
18,BAAV02250,1,1,ítem,B,CÁMARAS
18,BAAV02250,2,2,TENSIÓN,A,AT
18,BAAV02250,3,3,MATERIAL,A,Albañilería - Ladril
18,BAAV02250,4,4,UBICACIÓN,V,Vereda Hormigón o Ti
18,BAAV02250,5,9,Volumen,02250,En dm3
18,BAAV02304,1,1,ítem,B,CÁMARAS
18,BAAV02304,2,2,TENSIÓN,A,AT
18,BAAV02304,3,3,MATERIAL,A,Albañilería - Ladril
18,BAAV02304,4,4,UBICACIÓN,V,Vereda Hormigón o Ti
18,BAAV02304,5,9,Volumen,02304,En dm3
18,BAAV02310,1,1,ítem,B,CÁMARAS
18,BAAV02310,2,2,TENSIÓN,A,AT
18,BAAV02310,3,3,MATERIAL,A,Albañilería - Ladril
18,BAAV02310,4,4,UBICACIÓN,V,Vereda Hormigón o Ti
18,BAAV02310,5,9,Volumen,02310,En dm3
18,BAAV02340,1,1,ítem,B,CÁMARAS
18,BAAV02340,2,2,TENSIÓN,A,AT
18,BAAV02340,3,3,MATERIAL,A,Albañilería - Ladril
18,BAAV02340,4,4,UBICACIÓN,V,Vereda Hormigón o Ti
18,BAAV02340,5,9,Volumen,02340,En dm3
18,BAAV02352,1,1,ítem,B,CÁMARAS
18,BAAV02352,2,2,TENSIÓN,A,AT
18,BAAV02352,3,3,MATERIAL,A,Albañilería - Ladril
18,BAAV02352,4,4,UBICACIÓN,V,Vereda Hormigón o Ti
18,BAAV02352,5,9,Volumen,02352,En dm3
18,BAAV02448,1,1,ítem,B,CÁMARAS
18,BAAV02448,2,2,TENSIÓN,A,AT
18,BAAV02448,3,3,MATERIAL,A,Albañilería - Ladril
18,BAAV02448,4,4,UBICACIÓN,V,Vereda Hormigón o Ti
18,BAAV02448,5,9,Volumen,02448,En dm3
18,BAAV02496,1,1,ítem,B,CÁMARAS
18,BAAV02496,2,2,TENSIÓN,A,AT
18,BAAV02496,3,3,MATERIAL,A,Albañilería - Ladril
18,BAAV02496,4,4,UBICACIÓN,V,Vereda Hormigón o Ti
18,BAAV02496,5,9,Volumen,02496,En dm3
18,BAAV02520,1,1,ítem,B,CÁMARAS
18,BAAV02520,2,2,TENSIÓN,A,AT
18,BAAV02520,3,3,MATERIAL,A,Albañilería - Ladril
18,BAAV02520,4,4,UBICACIÓN,V,Vereda Hormigón o Ti
18,BAAV02520,5,9,Volumen,02520,En dm3
18,BAAV02548,1,1,ítem,B,CÁMARAS
18,BAAV02548,2,2,TENSIÓN,A,AT
18,BAAV02548,3,3,MATERIAL,A,Albañilería - Ladril
18,BAAV02548,4,4,UBICACIÓN,V,Vereda Hormigón o Ti
18,BAAV02548,5,9,Volumen,02548,En dm3
18,BAAV02592,1,1,ítem,B,CÁMARAS
18,BAAV02592,2,2,TENSIÓN,A,AT
18,BAAV02592,3,3,MATERIAL,A,Albañilería - Ladril
18,BAAV02592,4,4,UBICACIÓN,V,Vereda Hormigón o Ti
18,BAAV02592,5,9,Volumen,02592,En dm3
18,BAAV02618,1,1,ítem,B,CÁMARAS
18,BAAV02618,2,2,TENSIÓN,A,AT
18,BAAV02618,3,3,MATERIAL,A,Albañilería - Ladril
18,BAAV02618,4,4,UBICACIÓN,V,Vereda Hormigón o Ti
18,BAAV02618,5,9,Volumen,02618,En dm3
18,BAAV02688,1,1,ítem,B,CÁMARAS
18,BAAV02688,2,2,TENSIÓN,A,AT
18,BAAV02688,3,3,MATERIAL,A,Albañilería - Ladril
18,BAAV02688,4,4,UBICACIÓN,V,Vereda Hormigón o Ti
18,BAAV02688,5,9,Volumen,02688,En dm3
18,BAAV02700,1,1,ítem,B,CÁMARAS
18,BAAV02700,2,2,TENSIÓN,A,AT
18,BAAV02700,3,3,MATERIAL,A,Albañilería - Ladril
18,BAAV02700,4,4,UBICACIÓN,V,Vereda Hormigón o Ti
18,BAAV02700,5,9,Volumen,02700,En dm3
18,BAAV02730,1,1,ítem,B,CÁMARAS
18,BAAV02730,2,2,TENSIÓN,A,AT
18,BAAV02730,3,3,MATERIAL,A,Albañilería - Ladril
18,BAAV02730,4,4,UBICACIÓN,V,Vereda Hormigón o Ti
18,BAAV02730,5,9,Volumen,02730,En dm3
18,BAAV02744,1,1,ítem,B,CÁMARAS
18,BAAV02744,2,2,TENSIÓN,A,AT
18,BAAV02744,3,3,MATERIAL,A,Albañilería - Ladril
18,BAAV02744,4,4,UBICACIÓN,V,Vereda Hormigón o Ti
18,BAAV02744,5,9,Volumen,02744,En dm3
18,BAAV02772,1,1,ítem,B,CÁMARAS
18,BAAV02772,2,2,TENSIÓN,A,AT
18,BAAV02772,3,3,MATERIAL,A,Albañilería - Ladril
18,BAAV02772,4,4,UBICACIÓN,V,Vereda Hormigón o Ti
18,BAAV02772,5,9,Volumen,02772,En dm3
18,BAAV02800,1,1,ítem,B,CÁMARAS
18,BAAV02800,2,2,TENSIÓN,A,AT
18,BAAV02800,3,3,MATERIAL,A,Albañilería - Ladril
18,BAAV02800,4,4,UBICACIÓN,V,Vereda Hormigón o Ti
18,BAAV02800,5,9,Volumen,02800,En dm3
18,BAAV02808,1,1,ítem,B,CÁMARAS
18,BAAV02808,2,2,TENSIÓN,A,AT
18,BAAV02808,3,3,MATERIAL,A,Albañilería - Ladril
18,BAAV02808,4,4,UBICACIÓN,V,Vereda Hormigón o Ti
18,BAAV02808,5,9,Volumen,02808,En dm3
18,BAAV02816,1,1,ítem,B,CÁMARAS
18,BAAV02816,2,2,TENSIÓN,A,AT
18,BAAV02816,3,3,MATERIAL,A,Albañilería - Ladril
18,BAAV02816,4,4,UBICACIÓN,V,Vereda Hormigón o Ti
18,BAAV02816,5,9,Volumen,02816,En dm3
18,BAAV02873,1,1,ítem,B,CÁMARAS
18,BAAV02873,2,2,TENSIÓN,A,AT
18,BAAV02873,3,3,MATERIAL,A,Albañilería - Ladril
18,BAAV02873,4,4,UBICACIÓN,V,Vereda Hormigón o Ti
18,BAAV02873,5,9,Volumen,02873,En dm3
18,BAAV02880,1,1,ítem,B,CÁMARAS
18,BAAV02880,2,2,TENSIÓN,A,AT
18,BAAV02880,3,3,MATERIAL,A,Albañilería - Ladril
18,BAAV02880,4,4,UBICACIÓN,V,Vereda Hormigón o Ti
18,BAAV02880,5,9,Volumen,02880,En dm3
18,BAAV02912,1,1,ítem,B,CÁMARAS
18,BAAV02912,2,2,TENSIÓN,A,AT
18,BAAV02912,3,3,MATERIAL,A,Albañilería - Ladril
18,BAAV02912,4,4,UBICACIÓN,V,Vereda Hormigón o Ti
18,BAAV02912,5,9,Volumen,02912,En dm3
18,BAAV02926,1,1,ítem,B,CÁMARAS
18,BAAV02926,2,2,TENSIÓN,A,AT
18,BAAV02926,3,3,MATERIAL,A,Albañilería - Ladril
18,BAAV02926,4,4,UBICACIÓN,V,Vereda Hormigón o Ti
18,BAAV02926,5,9,Volumen,02926,En dm3
18,BAAV02940,1,1,ítem,B,CÁMARAS
18,BAAV02940,2,2,TENSIÓN,A,AT
18,BAAV02940,3,3,MATERIAL,A,Albañilería - Ladril
18,BAAV02940,4,4,UBICACIÓN,V,Vereda Hormigón o Ti
18,BAAV02940,5,9,Volumen,02940,En dm3
18,BAAV02970,1,1,ítem,B,CÁMARAS
18,BAAV02970,2,2,TENSIÓN,A,AT
18,BAAV02970,3,3,MATERIAL,A,Albañilería - Ladril
18,BAAV02970,4,4,UBICACIÓN,V,Vereda Hormigón o Ti
18,BAAV02970,5,9,Volumen,02970,En dm3
18,BAAV02975,1,1,ítem,B,CÁMARAS
18,BAAV02975,2,2,TENSIÓN,A,AT
18,BAAV02975,3,3,MATERIAL,A,Albañilería - Ladril
18,BAAV02975,4,4,UBICACIÓN,V,Vereda Hormigón o Ti
18,BAAV02975,5,9,Volumen,02975,En dm3
18,BAAV03000,1,1,ítem,B,CÁMARAS
18,BAAV03000,2,2,TENSIÓN,A,AT
18,BAAV03000,3,3,MATERIAL,A,Albañilería - Ladril
18,BAAV03000,4,4,UBICACIÓN,V,Vereda Hormigón o Ti
18,BAAV03000,5,9,Volumen,03000,En dm3
18,BAAV03060,1,1,ítem,B,CÁMARAS
18,BAAV03060,2,2,TENSIÓN,A,AT
18,BAAV03060,3,3,MATERIAL,A,Albañilería - Ladril
18,BAAV03060,4,4,UBICACIÓN,V,Vereda Hormigón o Ti
